"community","pagerank","pr score","degree centrality","dc score","eigen","eigen score"
"875","203161.0","0.028777017843982285","9902011.0","0.06593406593406594","9902011.0","0.526019799734902"
"876","9902011.0","0.059490695269858174","9902011.0","0.14285714285714285","9902011.0","0.5535001840069645"
"877","106069.0","0.2322585449828475","106069.0","0.5","106069.0","0.6005305594414172"
"878","8071.0","0.0647200522778294","8071.0","0.14634146341463417","8071.0","0.5255156278109947"
"879","109162.0","0.003132232992439177","109162.0","0.007360672975814932","109162.0","0.6809276696462235"
"880","8208.0","0.11979401744082131","8208.0","0.2631578947368421","8208.0","0.6067367642436865"
"881","9606032.0","0.029535361483615304","9606032.0","0.06837606837606838","9412062.0","0.49082385337618145"
"882","9909011.0","0.0849823285973483","9909011.0","0.19444444444444442","9909011.0","0.5900615734067671"
"883","9311103.0","0.10346786504557137","9311103.0","0.2272727272727273","9311103.0","0.5538100319212937"
"884","9908142.0","0.0013530732356269452","9905111.0","0.0030035667354984044","9906064.0","0.5190272528395373"
"885","9905111.0","0.001443607500276263","9905111.0","0.0034542314335060447","9711200.0","0.5316160772034176"
"886","4152.0","0.24594541923542018","4152.0","0.5","7224.0","0.5773502691896258"
"887","9905111.0","0.00142393521665704","9905111.0","0.0034071550255536627","9711200.0","0.5502620639291944"
"888","9803131.0","0.00135820030397256","9803131.0","0.0034378437843784375","9803131.0","0.6801612995437667"
"889","9803091.0","0.027014839267142654","9904044.0","0.05714285714285715","9904044.0","0.5274138072124502"
"890","211017.0","0.01718747430759662","9904044.0","0.037500000000000006","211170.0","0.35296756846804755"
"891","9905111.0","0.0018710058216588304","9905111.0","0.004391381912995746","9905111.0","0.6985823382163435"
"892","204042.0","0.23999807739060794","101061.0","0.5","101061.0","0.5764509452353919"
"893","110007.0","0.008357185244941686","110007.0","0.020224719101123598","112218.0","0.4559281984882874"
"894","204042.0","0.14801504796356038","101061.0","0.30000000000000004","101061.0","0.49336416700313585"
"895","111180.0","0.005185924099092705","111180.0","0.012263099219620958","110007.0","0.49674350963597164"
"896","9304086.0","0.48648582432442095","9304086.0","1.0","9304086.0","0.7071067811865476"
"897","9703168.0","0.15625473741517995","9410095.0","0.3333333333333333","9410095.0","0.5427757287598499"
"898","9411231.0","0.2820934425035648","9411231.0","0.6000000000000001","9411231.0","0.6279630301995545"
"899","9611082.0","0.5","9611082.0","1.0","k > components","not defined"
"900","109162.0","0.0025724706740206226","109162.0","0.005964807634953773","109162.0","0.6804909367696937"
"901","9910190.0","0.08048687246037342","9910190.0","0.18181818181818182","9910190.0","0.559845547887962"
"902","9910190.0","0.036315943426746246","9910190.0","0.08108108108108109","8044.0","0.4967115685345855"
"903","9905111.0","0.0015852267328421228","9905111.0","0.0037128712871287127","9803131.0","0.679807049166452"
"904","205048.0","0.008534475059251144","204054.0","0.020151133501259445","204054.0","0.42882812176904705"
"905","101127.0","0.2044450855349758","101127.0","0.4444444444444444","101127.0","0.5945449313753786"
"906","9809052.0","0.2820934425035648","9809052.0","0.6000000000000001","9809052.0","0.6279630301995546"
"907","9906064.0","0.0012324961255344945","9905111.0","0.0028779566507779477","9711200.0","0.5322160601869451"
"908","203161.0","0.05981704483460318","203161.0","0.13725490196078433","203161.0","0.6024193348047042"
"909","9905111.0","0.0018745738460111388","9905111.0","0.004399835006187268","9905111.0","0.6985823508233473"
"910","109162.0","0.002300059716157332","109162.0","0.005291005291005291","109162.0","0.6864740222804904"
"911","9311037.0","0.24728233263837374","9311037.0","0.5454545454545454","9311037.0","0.6565098781529328"
"912","9906241.0","0.5","9906241.0","1.0","k > components","not defined"
"913","110108.0","0.007791380183517025","110007.0","0.018796992481203006","110007.0","0.43240533208106086"
"914","9905111.0","0.0018451272346599445","9905111.0","0.004305705059203444","9905111.0","0.6994263649654988"
"915","109162.0","0.005420498591421973","109162.0","0.01241830065359477","109162.0","0.6864760377767517"
"916","9908142.0","0.0018480439593573951","9905111.0","0.004266666666666667","9905111.0","0.6985832647003515"
"917","111212.0","0.004892780341615028","111212.0","0.011376564277588168","111212.0","0.6547662282586562"
"918","9908142.0","0.0018580182244086689","9905111.0","0.004289544235924933","9905111.0","0.6985866350717288"
"919","9908142.0","0.0018567406080910152","9905111.0","0.0042866711319490955","9905111.0","0.6985891842280324"
"920","9905111.0","0.001840916877211726","9905111.0","0.0042958786414283795","9905111.0","0.6994259787434558"
"921","9908142.0","0.0018894670442335178","9905111.0","0.004359079144530718","9905111.0","0.6985777032384761"
"922","9908142.0","0.0018509548587185142","9908142.0","0.004294013639808033","9908142.0","0.6976438946484267"
"923","9905111.0","0.0018735393701568687","9905111.0","0.004397416517795795","9905111.0","0.6985814398851061"
"924","9905111.0","0.0013714070231579366","9905111.0","0.003251520872666247","9906064.0","0.5536778296363951"
"925","109162.0","0.003348241477935654","109162.0","0.007930785868781542","109162.0","0.6825118512244261"
"926","109162.0","0.0034034322542991382","109162.0","0.008061561011359472","109162.0","0.6825130435507859"
"927","9905111.0","0.0016113851634599863","9905111.0","0.003910378355527372","9905111.0","0.6984746417225195"
"928","9904183.0","0.0906686298047829","9904183.0","0.2","9904183.0","0.5001293092776019"
"929","2245.0","0.01119039693430227","2245.0","0.026392961876832845","2245.0","0.6751873760705208"
"930","9806077.0","0.4797305739863631","9806077.0","1.0","9806077.0","0.7071067811865476"
"931","9901031.0","0.08724059157391847","9901031.0","0.1935483870967742","9901031.0","0.5230951852201668"
"932","9608181.0","0.48648582432442095","9608181.0","1.0","9608181.0","0.7071067811865478"
"933","109162.0","0.002863408393046351","109162.0","0.006870705808869456","109162.0","0.6731837377686377"
"934","110007.0","0.006549245294897682","110007.0","0.016","110007.0","0.4244336998396924"
"935","9504123.0","0.48648582432442095","9504123.0","1.0","9504123.0","0.7071067811865475"
"936","9905206.0","0.07820493161737302","9905206.0","0.17857142857142855","9905206.0","0.5637042125536028"
"937","9905206.0","0.07523554674504745","9905206.0","0.1724137931034483","9905206.0","0.5526875932401102"
"938","109162.0","0.0012731912447723778","9912018.0","0.002883031301482702","9912018.0","0.5969739188117982"
"939","109162.0","0.009138803431548501","109162.0","0.021505376344086023","109162.0","0.6802213239806725"
"940","109162.0","0.008430040309728987","109162.0","0.019784172661870505","109162.0","0.6807272086396813"
"941","109162.0","0.0019672912552895433","109162.0","0.004781943381790359","109162.0","0.6790743292519918"
"942","109162.0","0.0019759827072433297","109162.0","0.004803073967339097","109162.0","0.6790770492578903"
"943","9905111.0","0.0017861739479362569","9905111.0","0.004192322808856282","9905111.0","0.6985823256648991"
"944","9905111.0","0.0016696088691363043","9905111.0","0.004051686377573368","9905111.0","0.6984541955562771"
"945","109162.0","0.0019601688212484507","109162.0","0.00476462740613684","109162.0","0.6790775732076385"
"946","9905111.0","0.0020958409409759225","9905111.0","0.0049986490137800595","9905111.0","0.6984746795757995"
"947","9604027.0","0.049076909818652724","9604027.0","0.11538461538461539","9604027.0","0.5495618844628531"
"948","110108.0","0.006932892824533222","110108.0","0.016722408026755852","110108.0","0.4520137760716915"
"949","9905111.0","0.00209160292343646","9905111.0","0.004988539840906026","9905111.0","0.6984746905902373"
"950","9905111.0","0.0021100925453621105","9905111.0","0.005032644178454842","9905111.0","0.6984746739584893"
"951","109162.0","0.0025243027035270127","109162.0","0.005853087503658179","109162.0","0.6804901847600896"
"952","9905111.0","0.0022525771031442943","9905111.0","0.005445881552076242","9905111.0","0.6989603841515359"
"953","9210150.0","0.09030666989223372","9206029.0","0.2037037037037037","9210150.0","0.5211888663840918"
"954","109162.0","0.0025648236149420816","109162.0","0.005947071067499256","109162.0","0.6805001439392555"
"955","9909033.0","0.07752577398677984","9909033.0","0.16666666666666666","9809119.0","0.48693429774130087"
"956","9802150.0","0.001454998035515928","9802150.0","0.0033783783783783786","9711200.0","0.5328872990816107"
"957","9802150.0","0.0015255319452581934","9802150.0","0.0036581310276022614","9711200.0","0.549741169152657"
"958","9802150.0","0.0015719287273116324","9802150.0","0.003725210912676674","9711200.0","0.5331338690148391"
"959","9802150.0","0.001628298397586673","9802150.0","0.003858812847576893","9711200.0","0.5322001263746151"
"960","109162.0","0.0019740331169592422","109162.0","0.004712939160239932","109162.0","0.6736390104421025"
"961","6230.0","0.1876775517533705","6230.0","0.4","6230.0","0.5850084155364131"
"962","109162.0","0.00305721476636787","109162.0","0.007175472928897586","109162.0","0.68035720189134"
"963","109162.0","0.0047006794140210355","109162.0","0.011038635223281485","109162.0","0.6803575706313723"
"964","6230.0","0.1716021487498596","6230.0","0.36363636363636365","6230.0","0.5940311943459298"
"965","109162.0","0.003334883231651531","109162.0","0.007839127471029312","109162.0","0.6827629298831293"
"966","109162.0","0.009424111211391892","109162.0","0.02217741935483871","109162.0","0.6802212997998094"
"967","9704064.0","0.04166494561722002","9704064.0","0.0945945945945946","9704064.0","0.45495636434485204"
"968","9504070.0","0.030178105896085","207117.0","0.0625","207117.0","0.41905179427541445"
"969","9906064.0","0.0011403763741651548","9905111.0","0.0026717228303025082","9711200.0","0.5322063094849903"
"970","109162.0","0.002710730286760238","109162.0","0.006491590439657716","109162.0","0.6731837061804248"
"971","9901031.0","0.029785112219292826","9901031.0","0.06451612903225806","9805185.0","0.4893741923483019"
"972","9905111.0","0.0015813142179433074","9905111.0","0.0038318144159072078","9905111.0","0.6984750024531359"
"973","9906064.0","0.0013933072487743203","9905111.0","0.003253685815963396","9711200.0","0.5315573351948482"
"974","9802150.0","0.0012743260721007786","9802150.0","0.0029588373509703246","9711200.0","0.532710059199679"
"975","9802150.0","0.0014757896494477962","9802150.0","0.0034883720930232558","9711200.0","0.5327168004369308"
"976","109162.0","0.0029750167357189506","109162.0","0.006965174129353234","109162.0","0.6809218642940441"
"977","9306010.0","0.5","9306010.0","1.0","k > components","not defined"
"978","9905111.0","0.0014372692974180807","9905111.0","0.0034334763948497852","9711200.0","0.5500411539941495"
"979","9905111.0","0.0017393065723798635","9905111.0","0.004220853296828656","9905111.0","0.6984738170331193"
"980","9905111.0","0.0014032461865954482","9905111.0","0.0033360382291948427","9905111.0","0.6984994025795406"
"981","9906064.0","0.0013705451912685005","9905111.0","0.0032032032032032033","9711200.0","0.5503076652237617"
"982","9908142.0","0.0012786444786407993","9905111.0","0.0028383892141209863","9711200.0","0.534282167562976"
"983","9905111.0","0.0012260390023688373","9905111.0","0.0028474817583199856","9711200.0","0.5343801200801233"
"984","9802150.0","0.0015589430382145389","9802150.0","0.0036944474627838746","9711200.0","0.5323630774121344"
"985","9802150.0","0.001646415631246694","9802150.0","0.0039017672710580675","9711200.0","0.5332769118830212"
"986","9802150.0","0.0013053351240900498","9802150.0","0.0030308432875735427","9711200.0","0.5326861691407517"
"987","109162.0","0.002681420613220192","109162.0","0.006460674157303371","109162.0","0.6696629490678572"
"988","9611050.0","0.0012425672961921604","9611050.0","0.0030096485792688323","9611050.0","0.6898443350712501"
"989","9908142.0","0.0014757118878045118","9905111.0","0.003362404118945046","9906064.0","0.5192528372927393"
"990","9709207.0","0.48648582432442095","9709207.0","1.0","9709207.0","0.7071067811865476"
"991","301217.0","0.08563899880150529","301217.0","0.19047619047619047","301217.0","0.5344078997720692"
"992","201253.0","0.016485419282822655","201253.0","0.03986710963455149","201253.0","0.5495559858819727"
"993","9904044.0","0.028636717314471767","9904044.0","0.06451612903225806","9904044.0","0.420252649391779"
"994","109162.0","0.003518631773500008","109162.0","0.007996632996632997","109162.0","0.6905238224440847"
"995","9905111.0","0.001849908201977847","9905111.0","0.004341926729986432","9905111.0","0.6985825123886508"
"996","9905111.0","0.001852924766510182","9905111.0","0.004349007882576787","9905111.0","0.6985826839367445"
"997","9905111.0","0.001864572615339455","9905111.0","0.00437636761487965","9905111.0","0.698582394476907"
"998","12023.0","0.07169679739295076","12023.0","0.1590909090909091","12023.0","0.6374119048149066"
"999","109162.0","0.003873890428327786","109162.0","0.009094846253789519","109162.0","0.6797668323795975"
"1000","109162.0","0.0021755489229947104","109162.0","0.004934210526315789","109162.0","0.6771678182326101"
"1001","9511141.0","0.10549480957565062","9511141.0","0.2","7105.0","0.40824829046386324"
"1002","9206114.0","0.06605188984949732","9206114.0","0.15254237288135594","9206114.0","0.6495024157972432"
"1003","9803104.0","0.32456160227748454","9803104.0","0.6666666666666666","203073.0","0.601500955007546"
"1004","203161.0","0.056372962783933445","203161.0","0.13043478260869565","203161.0","0.5316750012184012"
"1005","110007.0","0.005297202562821989","110007.0","0.012853470437017993","110007.0","0.5006112608187842"
"1006","109162.0","0.003120206966988276","109162.0","0.007332402234636872","109162.0","0.6809226652963082"
"1007","9506120.0","0.5","9506120.0","1.0","k > components","not defined"
"1008","9607115.0","0.32456160227748454","9607115.0","0.6666666666666666","9906120.0","0.6015009550075457"
"1009","109162.0","0.007415077395882997","109162.0","0.017793594306049824","109162.0","0.6776383300135574"
"1010","9312169.0","0.01322921014377092","9312169.0","0.03296703296703297","9312169.0","0.5747192130201619"
"1011","4122.0","0.24594541923542018","1173.0","0.5","1173.0","0.5773502691896255"
"1012","105305.0","0.19901943883852902","105305.0","0.42857142857142855","105305.0","0.5773502691896258"
"1013","105305.0","0.23425519206927034","105305.0","0.5","105305.0","0.5968190740086504"
"1014","9807191.0","0.20304402618626438","9807191.0","0.4444444444444444","9807191.0","0.5982414608737607"
"1015","9905111.0","0.0014917469871468876","9905111.0","0.003568242640499554","9906064.0","0.5483805470380122"
"1016","6036.0","0.06451475372560572","9804013.0","0.14705882352941177","9804013.0","0.5034423988810123"
"1017","9905111.0","0.001730425603219132","9905111.0","0.004061429115369971","9905111.0","0.698576931382754"
"1018","107239.0","0.07257764885808649","107239.0","0.16216216216216217","107239.0","0.5032733573352746"
"1019","9908142.0","0.001972633188138375","9908142.0","0.004397654584221748","9908142.0","0.6996568709491104"
"1020","9904102.0","0.18108583721288918","9904102.0","0.4","9904102.0","0.5933481883480939"
"1021","9909033.0","0.09636246131379217","9909033.0","0.20833333333333331","9809119.0","0.49084039245259764"
"1022","9908142.0","0.001990023320823109","9908142.0","0.004437273093989512","9908142.0","0.699657389582665"
"1023","9804132.0","0.11001267482278697","9804132.0","0.23529411764705882","9804132.0","0.6588208840650245"
"1024","9709115.0","0.5","9709115.0","1.0","k > components","not defined"
"1025","9905111.0","0.001343268436783476","9905111.0","0.0031357177853993143","9711200.0","0.5306109508232416"
"1026","9905111.0","0.001836214758776365","9905111.0","0.004302231782737295","9905111.0","0.6985852401917336"
"1027","9905111.0","0.0018453933518694124","9905111.0","0.004323740035130388","9905111.0","0.6985848687846038"
"1028","109162.0","0.0019621783023186603","109162.0","0.00475827940616673","109162.0","0.6784965654466909"
"1029","9207054.0","0.5","9207054.0","1.0","k > components","not defined"
"1030","109162.0","0.0016170138836860326","109162.0","0.0035606683100520404","5204.0","0.6144685704449597"
"1031","9711200.0","0.0013215242988746875","9711200.0","0.0032539977686872443","9711200.0","0.6092084636214796"
"1032","9507139.0","0.32456160227748454","9507139.0","0.6666666666666666","9807041.0","0.6015009550075457"
"1033","9905111.0","0.001852665763505856","9905111.0","0.004348416904470716","9905111.0","0.6985822940560185"
"1034","110108.0","0.008064983837991488","110007.0","0.019455252918287938","110007.0","0.4323826545549374"
"1035","111180.0","0.005342976893649496","111180.0","0.012629161882893227","110007.0","0.49682592682893073"
"1036","211218.0","0.08947161080321284","208003.0","0.19047619047619047","208003.0","0.494976014996261"
"1037","109162.0","0.003717035259011665","9909061.0","0.008394543546694649","9909061.0","0.6699452523443751"
"1038","111180.0","0.005273114453404411","111180.0","0.01245753114382786","110007.0","0.4967065776455473"
"1039","111180.0","0.005401089116715137","111180.0","0.012761020881670533","110007.0","0.49676059034239933"
"1040","109162.0","0.00395778184756735","9909061.0","0.008938547486033519","112218.0","0.5158010341654272"
"1041","9406028.0","0.4797305739863631","9406028.0","1.0","9406028.0","0.7071067811865475"
"1042","9905111.0","0.001819442057063222","9905111.0","0.004257656915258893","9905111.0","0.6983802335962187"
"1043","5225.0","0.004373212152313765","5225.0","0.010256410256410256","112223.0","0.4566286997869077"
"1044","9905111.0","0.0017899254281807746","9905111.0","0.00420112905343311","9905111.0","0.6985822455660302"
"1045","9905111.0","0.0020593987902899884","9905111.0","0.004911721757599894","9905111.0","0.6984747037044955"
"1046","205025.0","0.20304402618626438","205025.0","0.4444444444444444","205025.0","0.5982414608737612"
"1047","9506050.0","0.5","9506050.0","1.0","k > components","not defined"
"1048","9603101.0","0.13866826252549835","9603101.0","0.3125","9603101.0","0.5741132718475094"
"1049","9905111.0","0.0016432330091963624","9905111.0","0.003909113119960909","9905111.0","0.698618233461036"
"1050","9905111.0","0.0014035450162919536","9905111.0","0.0032624988978044267","9905111.0","0.6987501172804338"
"1051","203161.0","0.045658360690930454","203161.0","0.10526315789473684","203161.0","0.5325265070958111"
"1052","109162.0","0.0031202069669882763","109162.0","0.007332402234636872","109162.0","0.6809215577828976"
"1053","9810006.0","0.014093084381010536","9810006.0","0.03305785123966942","9810006.0","0.596529969923384"
"1054","9905111.0","0.0015853447014168185","9905111.0","0.0038469536286130173","9905111.0","0.6984192806589405"
"1055","9906026.0","0.5","9906026.0","1.0","k > components","not defined"
"1056","9603006.0","0.5","9603006.0","1.0","k > components","not defined"
"1057","9905111.0","0.0018684062448545093","9905111.0","0.004385363848156776","9905111.0","0.698581156138807"
"1058","109162.0","0.003976352769298074","109162.0","0.009665427509293681","109162.0","0.6798613483043884"
"1059","9905111.0","0.0012246231145034597","9905111.0","0.0028563777559582255","9711200.0","0.5336473753748807"
"1060","109162.0","0.003977830945056562","109162.0","0.009669021941242096","109162.0","0.6798605278435156"
"1061","109162.0","0.0033452208959232174","109162.0","0.007906626506024098","109162.0","0.6792819888563861"
"1062","9905111.0","0.0021662466944406002","9905111.0","0.005204766470346528","9905111.0","0.6985110402354487"
"1063","9510111.0","0.2409782672568083","9510111.0","0.5","9510111.0","0.557677535825205"
"1064","9905111.0","0.0021201808471030745","9905111.0","0.005056717233839005","9905111.0","0.6984746610491185"
"1065","9905111.0","0.0021152669991956804","9905111.0","0.005044995909462776","9905111.0","0.6984747012940125"
"1066","2230.0","0.0024812530899712593","2230.0","0.00632295719844358","2230.0","0.6457325808138548"
"1067","9905111.0","0.002117287587213468","9905111.0","0.00504981574996588","9905111.0","0.698474695365923"
"1068","9905111.0","0.002118154735713352","9905111.0","0.005051884216275259","9905111.0","0.6984746485706982"
"1069","111180.0","0.005353390481303496","111180.0","0.012804097311139564","111180.0","0.5113268127986599"
"1070","9406083.0","0.24594541923542018","9406083.0","0.5","9707218.0","0.5773502691896256"
"1071","9506175.0","0.23425519206927034","9506175.0","0.5","9506175.0","0.5968190740086504"
"1072","9909169.0","0.48648582432442095","9909169.0","1.0","9909169.0","0.7071067811865476"
"1073","9905111.0","0.0018005614567269893","9905111.0","0.004226096143687269","9905111.0","0.6985827829058187"
"1074","204168.0","0.013051065443865778","204168.0","0.03308823529411765","204168.0","0.547322907327184"
"1075","109162.0","0.0034133071734973653","109162.0","0.008067614291202459","109162.0","0.6792821604382168"
"1076","109162.0","0.009529670217399682","109162.0","0.022426095820591234","109162.0","0.6802212684029998"
"1077","12060.0","0.19765002180388355","12060.0","0.4444444444444444","12060.0","0.6666899735115674"
"1078","9905111.0","0.0016825572877172848","9905111.0","0.004024650987297196","9905111.0","0.6985825986611898"
"1079","9901068.0","0.4797305739863631","9901068.0","1.0","9901068.0","0.7071067811865475"
"1080","9904044.0","0.028337113051991287","9904044.0","0.06382978723404255","9904044.0","0.4647288288615604"
"1081","9905111.0","0.0018681505092679115","9905111.0","0.004384762948753083","9905111.0","0.698579920264038"
"1082","109162.0","0.003974074223029766","109162.0","0.009341637010676156","109162.0","0.6797506115722769"
"1083","7064.0","0.0030363991376615527","7064.0","0.0078125","7064.0","0.6287646802467628"
"1084","11005.0","0.32456160227748454","11005.0","0.6666666666666666","11005.0","0.6015009550075456"
"1085","9410177.0","0.5","9410177.0","1.0","k > components","not defined"
"1086","9905111.0","0.0017092152389090352","9905111.0","0.003984559830656207","9905111.0","0.6986202642828077"
"1087","9601147.0","0.48648582432442095","9601147.0","1.0","9601147.0","0.7071067811865474"
"1088","9706056.0","0.12265222636867706","9505166.0","0.26666666666666666","9505166.0","0.5183504237600033"
"1089","9810246.0","0.32456160227748454","9810246.0","0.6666666666666666","9810246.0","0.6015009550075461"
"1090","9706056.0","0.15353914228730522","9706056.0","0.3333333333333333","9706056.0","0.4765103069357139"
"1091","9905111.0","0.0017551794535579466","9905111.0","0.004119464469618949","9905111.0","0.6985813284503113"
"1092","109162.0","0.0029210531354272903","109162.0","0.006936067551266586","109162.0","0.6833355084464372"
"1093","9905111.0","0.0017554054035390952","9905111.0","0.004119994850006438","9905111.0","0.6985826232453552"
"1094","109162.0","0.0017385080938644134","109162.0","0.00408321991055804","109162.0","0.6818078622943234"
"1095","9908142.0","0.0011408125987881616","9905111.0","0.0026120316708840093","9711200.0","0.5342636851961788"
"1096","9905111.0","0.0018549339801215193","9905111.0","0.004353741496598639","9905111.0","0.6985822945989528"
"1097","201081.0","0.007125841977128591","201081.0","0.017482517482517484","201081.0","0.5346885989190628"
"1098","9302090.0","0.22327999102117393","9302090.0","0.5","9302090.0","0.6695532638461625"
"1099","9802150.0","0.0018408068775181024","9802150.0","0.004351839641302914","9802150.0","0.6934633557766332"
"1100","9912264.0","0.5","9912264.0","1.0","k > components","not defined"
"1101","205179.0","0.012787890817097415","209122.0","0.028225806451612902","207214.0","0.3901345811470398"
"1102","109162.0","0.0027886446802411475","109162.0","0.006466214031684449","109162.0","0.6804984828091775"
"1103","9906064.0","0.0015034011317743806","9905111.0","0.0035028248587570623","9711200.0","0.5327016405395425"
"1104","9802150.0","0.001630383514190093","9802150.0","0.003863197363935916","9711200.0","0.532701141536699"
"1105","109162.0","0.0027866286323746806","109162.0","0.006758742286218044","109162.0","0.6745468408901657"
"1106","9801097.0","0.5","9801097.0","1.0","k > components","not defined"
"1107","9205092.0","0.292896869531688","9205092.0","0.625","9205092.0","0.6710998793568858"
"1108","109162.0","0.009577053705191489","109162.0","0.022482893450635387","109162.0","0.682763114080579"
"1109","12023.0","0.09785444282355474","9705034.0","0.21875","9705034.0","0.6024141384570464"
"1110","9705198.0","0.5","9705198.0","1.0","k > components","not defined"
"1111","5258.0","0.48648582432442095","5258.0","1.0","5258.0","0.7071067811865475"
"1112","9904139.0","0.32456160227748454","9904139.0","0.6666666666666666","9904139.0","0.6015009550075456"
"1113","9309123.0","0.39063591295944244","9309123.0","0.8333333333333333","9309123.0","0.6881909602355868"
"1114","109162.0","0.0031338407930107527","109162.0","0.007362784471218206","109162.0","0.6802228788862986"
"1115","9905111.0","0.0012191767411712617","9905111.0","0.0029709330335635138","9905111.0","0.6984761769337232"
"1116","109162.0","0.0016732271711999628","109162.0","0.0038022813688212928","5204.0","0.6049285723528225"
"1117","9607233.0","0.1459813525673134","9607233.0","0.30000000000000004","9703121.0","0.5518169983953285"
"1118","9906064.0","0.0013484898500047478","9905111.0","0.003148986419996064","9711200.0","0.5318464571929553"
"1119","9904002.0","0.047628161222077164","9504018.0","0.10714285714285714","9904002.0","0.52637198121132"
"1120","9905111.0","0.0017353463741614052","9905111.0","0.004221284159075761","9905111.0","0.6984469495308364"
"1121","9810006.0","0.03099764085543294","9810006.0","0.07547169811320754","9810006.0","0.5684919024187579"
"1122","103260.0","0.16501658518796536","9906007.0","0.3333333333333333","9906007.0","0.4971536808707695"
"1123","9904002.0","0.04802838826646322","9904002.0","0.10909090909090909","9904002.0","0.5579296307722875"
"1124","9904002.0","0.04802838826646322","9904002.0","0.10909090909090909","9904002.0","0.557955998973971"
"1125","109162.0","0.002678716871050618","109162.0","0.006321493076459964","109162.0","0.6789906393514402"
"1126","9608190.0","0.357556987250496","9608190.0","0.75","9608190.0","0.6532814824381882"
"1127","208114.0","0.024084928746808835","208114.0","0.058252427184466014","209225.0","0.4772702018814687"
"1128","9711200.0","0.0011756965054060748","9711200.0","0.0028730775730944733","9711200.0","0.6011678346651376"
"1129","9711200.0","0.001493531629318532","9711200.0","0.003642596957360188","9711200.0","0.6011709759576969"
"1130","9905111.0","0.0016376906671487343","9905111.0","0.00397422126745435","9905111.0","0.6984825131968027"
"1131","205079.0","0.0853530820214069","205079.0","0.18518518518518517","205079.0","0.582096404378428"
"1132","205179.0","0.004469296371188804","9712043.0","0.009859154929577466","205048.0","0.48301844388403387"
"1133","9607017.0","0.48648582432442095","9607017.0","1.0","9607017.0","0.7071067811865476"
"1134","9904159.0","0.12936805572780402","9904159.0","0.2727272727272727","9904159.0","0.5227959314640249"
"1135","9908142.0","0.0012145668878579645","9905111.0","0.002780915964195707","9711200.0","0.5343245879964627"
"1136","9908142.0","0.001207327974515123","9905111.0","0.0027643400138217","9711200.0","0.5342306466130642"
"1137","9906064.0","0.0010452746563626978","9905111.0","0.0023666771852319346","9711200.0","0.5317750773279125"
"1138","9908142.0","0.001220719297810935","9905111.0","0.0027950039304742774","9711200.0","0.5342837985398357"
"1139","9906064.0","0.001193015026479152","9905111.0","0.002785757813180117","9711200.0","0.5321819441450208"
"1140","9906064.0","0.0012181456429092288","9905111.0","0.0028444444444444446","9711200.0","0.5321998201031288"
"1141","109162.0","0.004216548298929967","109162.0","0.009971509971509971","109162.0","0.6789946510311424"
"1142","9906064.0","0.0012606103896297366","9905111.0","0.002943611443289486","9711200.0","0.5321871996432141"
"1143","9906064.0","0.001259915065892193","9905111.0","0.0029419876804265884","9711200.0","0.5320598260970454"
"1144","9905111.0","0.0017373740247544215","9905111.0","0.00405422526289117","9905111.0","0.6994257322235631"
"1145","110007.0","0.00719288597874283","110007.0","0.017574692442882248","110007.0","0.45313017852680076"
"1146","9205061.0","0.5","9205061.0","1.0","k > components","not defined"
"1147","109162.0","0.0032085101272363646","109162.0","0.007589447054571739","109162.0","0.6789901651965691"
"1148","204226.0","0.005671653599512628","205048.0","0.012618296529968454","205048.0","0.4136812032012875"
"1149","9905111.0","0.0015850087993583538","9905111.0","0.0037123607864705073","9803131.0","0.6786039339396241"
"1150","109162.0","0.002936657517988629","109162.0","0.007046764894298526","109162.0","0.6731837259547727"
"1151","109162.0","0.0021070037574382815","109162.0","0.00479472580161822","109162.0","0.6774059737767416"
"1152","109162.0","0.0029338392286239585","109162.0","0.00704","109162.0","0.6731833112678917"
"1153","205048.0","0.0051643921254733265","205048.0","0.0121580547112462","205048.0","0.5383464346474394"
"1154","205048.0","0.005180113258275374","205048.0","0.012195121951219513","205048.0","0.5383483116067913"
"1155","109162.0","0.0033588276301762185","109162.0","0.008127438231469442","109162.0","0.6778637896591999"
"1156","109162.0","0.0034209236050008703","109162.0","0.00827540549486925","109162.0","0.6778640722776967"
"1157","9610023.0","0.357556987250496","9610023.0","0.75","9610023.0","0.6532814824381877"
"1158","205048.0","0.0063617093727123975","205048.0","0.0149812734082397","205048.0","0.5382863226735456"
"1159","110146.0","0.009480206881464677","110146.0","0.022364217252396165","110146.0","0.5647037588534276"
"1160","9905111.0","0.0020618584298547956","9905111.0","0.004917597022860181","9905111.0","0.698474678920375"
"1161","9805152.0","0.05164586799110124","9504077.0","0.11428571428571428","9711038.0","0.45705145952873316"
"1162","9908142.0","0.0012846851594065269","9905111.0","0.0028517957401301133","9711200.0","0.5342990268816551"
"1163","9908142.0","0.0012837699786361434","9905111.0","0.0028497640039184253","9711200.0","0.5342774862678221"
"1164","9611050.0","0.0014286785914963305","9611050.0","0.0035255830772012295","9611050.0","0.6883942687847356"
"1165","9905111.0","0.0014396347206163862","9905111.0","0.0034224401072981223","9905111.0","0.698404916148195"
"1166","109162.0","0.004570041322066282","109162.0","0.01073170731707317","109162.0","0.6803583128403025"
"1167","9609168.0","0.5","9609168.0","1.0","k > components","not defined"
"1168","9301101.0","0.5","9301101.0","1.0","k > components","not defined"
